CreditScore,Age,Tenure,Balance,HasCrCard,IsActiveMember,EstimatedSalary,Male,Female,NumOfProducts_1,NumOfProducts_2,NumOfProducts_3,NumOfProducts_4,France,Spain,Germany
667,56,2,168883.08,0,1,18897.78,1,0,1,0,0,0,0,1,0
607,36,8,143421.74,1,0,97879.02,1,0,1,0,0,0,0,0,1
525,26,7,153644.39,1,1,63197.88,1,0,1,0,0,0,1,0,0
606,53,1,109330.06,1,1,75860.01,0,1,1,0,0,0,0,1,0
686,27,1,115095.88,0,0,78622.46,0,1,0,1,0,0,0,0,1
611,35,10,0,1,1,23598.23,1,0,1,0,0,0,1,0,0
827,46,1,183276.32,1,1,13460.27,1,0,1,0,0,0,0,1,0
572,33,9,68193.72,1,0,19998.31,1,0,1,0,0,0,1,0,0
726,32,8,0,0,0,185075.63,0,1,0,1,0,0,1,0,0
579,31,6,139729.54,0,1,135815.38,1,0,1,0,0,0,0,0,1
598,56,4,98365.33,1,1,44251.33,0,1,1,0,0,0,0,1,0
663,36,10,0,1,0,136349.55,1,0,0,1,0,0,1,0,0
505,37,10,122453.97,1,1,52693.99,0,1,0,1,0,0,0,0,1
576,30,7,132174.41,0,0,93767.03,1,0,0,1,0,0,0,0,1
555,24,2,0,0,1,197866.55,0,1,0,1,0,0,0,1,0
524,30,1,0,1,0,126812.85,1,0,0,1,0,0,1,0,0
776,39,2,104349.45,0,0,79503.05,1,0,1,0,0,0,0,1,0
645,41,2,138881.04,1,0,129936.53,0,1,1,0,0,0,0,0,1
850,32,0,116968.91,0,0,175094.62,0,1,1,0,0,0,0,0,1
603,35,1,105346.03,1,1,130379.5,1,0,0,1,0,0,0,0,1
691,26,9,136623.19,1,0,153228,1,0,1,0,0,0,1,0,0
583,29,10,0,1,1,111285.85,0,1,0,1,0,0,1,0,0
584,66,5,0,1,0,49553.38,0,1,1,0,0,0,1,0,0
679,33,6,0,1,1,98015.85,0,1,0,1,0,0,1,0,0
646,36,6,124445.52,1,0,88481.32,1,0,1,0,0,0,1,0,0
559,34,5,68999.66,1,1,66879.27,0,1,0,1,0,0,1,0,0
595,36,6,85768.42,1,1,24802.77,1,0,1,0,0,0,0,1,0
527,47,1,0,1,0,21312.16,1,0,1,0,0,0,1,0,0
684,34,9,100628,1,1,190263.78,1,0,0,1,0,0,0,1,0
673,32,0,0,1,1,72873.33,0,1,1,0,0,0,0,1,0
802,38,7,0,0,1,57764.65,1,0,0,1,0,0,0,1,0
675,54,6,0,1,0,110273.84,1,0,1,0,0,0,1,0,0
762,19,6,0,1,0,55500.17,0,1,0,1,0,0,0,1,0
580,50,0,125647.36,1,0,57541.08,1,0,1,0,0,0,1,0,0
621,31,8,100375.39,1,1,90384.26,0,1,1,0,0,0,0,0,1
411,36,10,0,0,0,120694.35,0,1,1,0,0,0,1,0,0
815,24,7,171922.72,0,1,178028.96,1,0,1,0,0,0,1,0,0
631,32,2,146810.99,1,1,180990.29,0,1,0,1,0,0,0,0,1
514,45,3,109032.23,0,1,155407.21,0,1,1,0,0,0,0,0,1
638,57,6,0,1,0,33676.48,1,0,1,0,0,0,1,0,0
791,25,7,0,1,0,89666.28,1,0,1,0,0,0,0,1,0
516,35,5,128653.59,1,0,127558.26,1,0,1,0,0,0,1,0,0
734,37,3,80387.81,0,1,77272.62,1,0,1,0,0,0,1,0,0
611,58,8,0,0,1,107665.68,1,0,0,1,0,0,1,0,0
850,43,0,108508.82,1,0,184044.8,1,0,0,0,1,0,0,0,1
641,31,10,155978.17,1,0,91510.71,1,0,1,0,0,0,1,0,0
585,38,5,0,1,1,87363.56,0,1,1,0,0,0,1,0,0
552,50,4,121175.56,1,0,117505.07,1,0,1,0,0,0,0,0,1
507,29,4,89349.47,0,0,180626.68,0,1,0,1,0,0,1,0,0
735,38,7,86131.71,0,0,93478.96,1,0,0,1,0,0,0,1,0
707,58,3,102346.86,1,1,114672.64,0,1,1,0,0,0,1,0,0
698,36,7,121263.62,1,1,13387.88,0,1,1,0,0,0,0,0,1
841,31,2,0,1,0,173240.52,1,0,0,1,0,0,1,0,0
688,33,2,0,0,0,27557.18,0,1,1,0,0,0,0,1,0
614,51,3,0,1,1,5552.37,1,0,0,1,0,0,1,0,0
511,48,6,149726.08,0,0,88307.87,1,0,1,0,0,0,0,0,1
447,43,2,0,1,0,33879.26,1,0,0,1,0,0,1,0,0
738,35,5,161274.05,1,0,181429.87,1,0,0,1,0,0,1,0,0
422,33,2,0,1,0,102655.31,0,1,0,1,0,0,1,0,0
537,30,1,103138.17,1,1,96555.42,1,0,1,0,0,0,0,1,0
707,40,3,109628.44,1,0,189366.03,0,1,1,0,0,0,0,0,1
690,54,5,0,1,0,12847.61,1,0,1,0,0,0,1,0,0
664,33,7,97286.16,1,0,143433.33,1,0,0,1,0,0,0,0,1
850,33,7,118004.26,1,0,183983.82,0,1,1,0,0,0,1,0,0
584,32,9,85534.83,0,0,169137.24,1,0,1,0,0,0,0,1,0
728,59,4,0,1,1,163365.85,0,1,1,0,0,0,1,0,0
560,43,4,95140.44,1,0,123181.44,0,1,0,1,0,0,0,1,0
629,31,6,0,1,1,16447.6,0,1,1,0,0,0,1,0,0
658,25,3,0,0,1,173948.4,1,0,0,1,0,0,1,0,0
794,54,1,75900.84,1,1,192154.66,0,1,1,0,0,0,0,0,1
790,41,2,126619.27,1,0,198224.38,0,1,1,0,0,0,1,0,0
640,44,7,111833.47,1,0,67202.74,1,0,1,0,0,0,1,0,0
652,37,7,0,1,0,68789.93,1,0,0,1,0,0,0,1,0
583,57,3,238387.56,0,1,147964.99,0,1,1,0,0,0,1,0,0
775,32,2,108698.96,1,1,161069.73,0,1,0,1,0,0,1,0,0
584,39,2,112687.69,1,1,127749.61,0,1,1,0,0,0,1,0,0
635,48,4,81556.89,1,0,191914.37,0,1,0,1,0,0,0,0,1
814,48,9,136596.85,1,1,185791.9,1,0,1,0,0,0,1,0,0
735,43,9,98807.45,0,0,184570.04,0,1,1,0,0,0,0,0,1
678,31,1,0,0,1,130446.65,0,1,0,1,0,0,1,0,0
693,37,1,0,1,1,82867.55,1,0,0,1,0,0,1,0,0
640,30,6,107499.7,1,1,187632.22,0,1,1,0,0,0,1,0,0
773,23,8,0,1,0,56759.79,0,1,0,1,0,0,0,1,0
736,30,9,0,1,0,34180.33,0,1,0,1,0,0,1,0,0
693,28,8,0,1,1,158545.25,0,1,0,1,0,0,1,0,0
496,41,1,176024.05,1,0,182337.98,0,1,0,1,0,0,1,0,0
751,39,3,0,1,1,84175.34,0,1,0,1,0,0,1,0,0
528,39,0,127631.62,0,1,22197.8,1,0,1,0,0,0,0,0,1
754,19,9,0,1,0,189641.11,0,1,1,0,0,0,0,1,0
568,26,10,109819.16,1,0,154491.39,0,1,0,1,0,0,0,0,1
592,41,2,138734.94,1,0,90020.74,0,1,1,0,0,0,0,1,0
558,25,10,111363.1,1,0,197264.35,1,0,0,1,0,0,0,0,1
825,34,9,0,1,1,31933.06,1,0,0,1,0,0,1,0,0
677,28,0,143988,1,0,8755.69,1,0,0,1,0,0,0,0,1
653,34,5,118838.75,1,1,52820.13,1,0,1,0,0,0,1,0,0
593,35,4,161637.75,1,1,20008.46,1,0,1,0,0,0,0,1,0
632,44,3,133793.89,1,1,34607.14,0,1,1,0,0,0,1,0,0
601,35,8,71553.83,1,0,177384.45,1,0,1,0,0,0,0,0,1
786,62,8,0,1,1,165702.64,0,1,1,0,0,0,1,0,0
654,40,3,0,1,0,167889.1,0,1,0,1,0,0,1,0,0
572,38,7,0,1,1,133122.62,0,1,0,1,0,0,1,0,0
813,62,10,64667.95,0,1,140454.14,0,1,0,1,0,0,1,0,0
523,28,2,121164.11,1,1,59938.81,0,1,1,0,0,0,1,0,0
506,50,3,0,1,0,12016.79,1,0,0,1,0,0,0,1,0
513,72,3,98903.06,1,1,81251.24,1,0,1,0,0,0,0,1,0
664,31,7,104158.84,1,0,134169.85,0,1,1,0,0,0,1,0,0
684,54,6,0,1,1,94888.6,1,0,0,1,0,0,1,0,0
608,63,3,139529.93,1,1,175696.16,0,1,0,1,0,0,0,1,0
527,25,6,0,0,1,96758.58,0,1,0,1,0,0,1,0,0
666,53,5,64646.7,1,0,128019.48,1,0,1,0,0,0,1,0,0
779,71,3,0,1,1,146895.36,1,0,0,1,0,0,1,0,0
629,40,6,0,1,1,139356.3,0,1,0,1,0,0,1,0,0
430,35,1,118894.22,0,0,2923.61,1,0,1,0,0,0,1,0,0
712,24,2,0,0,1,121232.51,1,0,1,0,0,0,1,0,0
682,30,9,0,1,1,2053.42,1,0,0,1,0,0,1,0,0
634,41,8,68213.99,1,1,6382.46,0,1,1,0,0,0,1,0,0
487,31,1,0,1,0,158750.13,0,1,0,1,0,0,0,1,0
808,47,8,139196,0,1,74028.36,1,0,1,0,0,0,0,1,0
527,32,7,0,1,1,44099.75,0,1,0,1,0,0,1,0,0
637,50,4,126345.55,0,1,17323,1,0,1,0,0,0,0,0,1
802,40,5,0,1,1,175043.69,1,0,0,1,0,0,0,1,0
529,38,2,0,1,0,146388.85,0,1,1,0,0,0,1,0,0
850,43,3,0,0,0,2465.8,0,1,0,1,0,0,1,0,0
738,18,4,0,1,1,47799.15,1,0,0,1,0,0,1,0,0
817,34,5,129278.43,0,0,165562.84,1,0,1,0,0,0,1,0,0
735,31,3,119558.35,0,0,72927.68,1,0,1,0,0,0,1,0,0
619,41,5,92467.58,1,0,38270.47,0,1,1,0,0,0,0,0,1
671,27,5,0,0,0,120893.07,1,0,0,1,0,0,1,0,0
581,31,6,0,1,0,188377.21,0,1,0,1,0,0,0,1,0
690,36,10,0,1,0,55902.93,1,0,0,1,0,0,0,1,0
579,56,4,99340.83,0,0,4523.74,1,0,1,0,0,0,0,1,0
688,24,3,0,1,1,102195.16,0,1,0,1,0,0,0,1,0
599,28,4,126833.79,1,0,60843.09,0,1,0,1,0,0,0,1,0
729,29,5,109676.52,1,1,25548.47,1,0,1,0,0,0,0,0,1
718,29,3,0,0,1,134462.29,0,1,1,0,0,0,1,0,0
712,53,6,134729.99,1,1,132702.64,1,0,0,1,0,0,0,0,1
474,37,3,98431.37,0,0,75698.44,1,0,1,0,0,0,1,0,0
565,33,8,130368.31,1,0,105642.43,1,0,0,1,0,0,0,0,1
658,31,7,123974.96,1,0,102153.75,0,1,1,0,0,0,1,0,0
714,63,4,138082.16,0,1,166677.54,1,0,1,0,0,0,1,0,0
725,45,1,129855.32,0,0,24218.65,1,0,1,0,0,0,1,0,0
825,40,6,132308.22,0,0,117122.5,1,0,1,0,0,0,1,0,0
665,45,5,155447.65,1,0,51871.95,0,1,0,1,0,0,0,0,1
670,35,2,124268.64,0,1,84321.03,1,0,0,1,0,0,0,1,0
474,34,9,176311.36,1,0,160213.27,0,1,1,0,0,0,0,0,1
591,40,2,99886.42,1,1,88695.19,1,0,0,1,0,0,1,0,0
508,31,7,0,1,1,6123.15,0,1,0,1,0,0,1,0,0
695,36,2,0,0,1,167749.54,0,1,0,1,0,0,1,0,0
660,24,5,85089.3,1,1,71638,1,0,1,0,0,0,0,0,1
687,41,10,134318.21,1,1,198064.52,1,0,0,1,0,0,0,0,1
658,29,5,75395.53,0,1,54914.92,1,0,0,1,0,0,0,0,1
705,33,5,116765.7,0,0,190659.17,0,1,1,0,0,0,0,0,1
739,60,4,0,1,1,51637.67,1,0,1,0,0,0,0,1,0
844,38,7,111501.66,1,1,119333.38,1,0,1,0,0,0,1,0,0
602,48,7,76595.08,0,0,127095.14,0,1,0,1,0,0,0,0,1
759,33,9,160541.36,0,0,93541.14,0,1,0,1,0,0,1,0,0
747,38,2,129728.6,1,0,89289.54,1,0,1,0,0,0,0,0,1
673,47,1,0,0,0,108762.16,1,0,0,1,0,0,1,0,0
671,34,5,130929.02,1,1,28238.25,0,1,0,0,0,1,0,1,0
640,74,2,116800.25,1,1,34130.43,0,1,1,0,0,0,0,0,1
581,40,0,101016.53,0,1,7926.35,1,0,1,0,0,0,0,0,1
630,67,5,0,1,1,27330.27,1,0,0,1,0,0,1,0,0
703,33,8,190566.65,1,1,79997.14,0,1,1,0,0,0,1,0,0
698,47,6,0,1,0,50213.81,0,1,1,0,0,0,0,1,0
742,43,6,97067.69,0,1,60920.03,0,1,1,0,0,0,0,0,1
652,37,4,92208.54,0,1,197699.8,0,1,1,0,0,0,1,0,0
644,37,2,186347.97,1,0,92809.73,1,0,0,1,0,0,1,0,0
735,55,2,103176.62,0,1,163516.16,1,0,1,0,0,0,0,1,0
777,58,4,0,1,1,62449.07,0,1,1,0,0,0,1,0,0
644,40,4,77270.08,1,1,115800.1,0,1,0,1,0,0,0,0,1
665,37,3,111911.63,1,1,110359.68,0,1,1,0,0,0,0,0,1
529,72,5,94216.05,1,1,78695.68,1,0,1,0,0,0,0,0,1
803,45,7,0,1,1,128378.04,0,1,0,1,0,0,0,1,0
604,26,3,0,1,0,155248.62,0,1,0,1,0,0,0,1,0
738,49,6,106770.82,1,0,123499.27,1,0,1,0,0,0,1,0,0
655,72,5,138089.97,1,1,99920.41,0,1,0,1,0,0,0,0,1
698,39,9,133191.19,0,1,53289.49,1,0,0,1,0,0,0,0,1
775,66,9,0,1,1,67622.34,0,1,0,1,0,0,1,0,0
735,41,7,74135.85,1,1,11783.1,1,0,1,0,0,0,1,0,0
766,41,6,99208.46,1,0,62402.38,1,0,0,1,0,0,0,1,0
537,84,8,92242.34,1,1,186235.98,1,0,1,0,0,0,0,0,1
599,25,7,108380.72,1,1,79005.95,1,0,1,0,0,0,0,0,1
420,55,4,91893.32,1,0,144870.28,0,1,1,0,0,0,0,1,0
674,32,7,85757.93,1,1,95481,0,1,1,0,0,0,1,0,0
570,46,3,0,0,0,820.46,0,1,0,1,0,0,1,0,0
623,33,8,96759.42,1,1,174777.98,1,0,1,0,0,0,0,0,1
710,30,6,0,1,1,8991.17,1,0,0,1,0,0,1,0,0
466,29,6,0,1,1,2797.27,1,0,0,1,0,0,1,0,0
759,22,5,0,1,0,22303.17,0,1,1,0,0,0,1,0,0
581,71,4,0,1,1,197562.08,1,0,0,1,0,0,1,0,0
820,33,2,132150.26,1,0,23067.97,1,0,0,1,0,0,1,0,0
759,41,9,0,0,1,190294.12,1,0,0,1,0,0,1,0,0
628,31,6,175443.75,1,0,113167.17,0,1,1,0,0,0,1,0,0
676,31,3,78990.15,1,1,124777.14,1,0,1,0,0,0,1,0,0
591,33,4,113743.37,1,0,124625.08,0,1,1,0,0,0,1,0,0
690,26,5,157624.84,1,1,49599.27,0,1,1,0,0,0,1,0,0
624,62,7,125163.62,1,1,151411.5,0,1,0,1,0,0,1,0,0
573,23,2,0,1,0,122964.18,0,1,1,0,0,0,1,0,0
694,60,9,0,1,1,57088.97,1,0,1,0,0,0,1,0,0
632,29,7,80922.75,1,0,7820.78,0,1,1,0,0,0,0,1,0
632,40,3,193354.86,1,0,149188.41,1,0,0,1,0,0,1,0,0
832,40,9,107648.94,1,1,134638.97,0,1,0,1,0,0,0,0,1
598,46,7,131769.04,0,0,184980.23,0,1,1,0,0,0,0,0,1
430,36,1,138992.48,0,0,122373.42,1,0,0,1,0,0,0,0,1
711,37,8,113899.92,0,0,80215.2,0,1,1,0,0,0,1,0,0
582,26,6,114450.32,1,1,14081.64,1,0,1,0,0,0,0,0,1
605,39,3,0,1,0,199390.45,1,0,0,1,0,0,1,0,0
657,37,2,0,1,1,7667.48,0,1,0,1,0,0,1,0,0
578,40,6,63609.92,0,0,74965.61,1,0,1,0,0,0,0,1,0
532,38,9,0,0,0,30583.95,1,0,0,1,0,0,1,0,0
612,42,10,75497.51,0,0,149682.78,0,1,1,0,0,0,1,0,0
792,42,2,0,1,0,92664.09,0,1,0,1,0,0,1,0,0
674,26,10,0,1,1,138423.1,0,1,0,1,0,0,1,0,0
680,31,1,0,1,1,3148.2,1,0,0,1,0,0,1,0,0
593,39,0,117704.73,1,0,197933.5,0,1,1,0,0,0,1,0,0
679,35,1,130463.55,1,1,37341.17,1,0,0,1,0,0,0,0,1
493,32,8,46161.18,1,1,79577.4,1,0,1,0,0,0,0,1,0
688,42,5,0,0,0,197602.29,1,0,0,1,0,0,0,1,0
769,43,4,110182.54,1,1,87537.32,1,0,0,1,0,0,0,0,1
581,49,10,0,0,0,41623.59,1,0,0,1,0,0,0,1,0
465,41,9,117221.15,1,0,168280.95,1,0,1,0,0,0,1,0,0
641,35,4,0,0,0,125986.18,0,1,0,1,0,0,1,0,0
731,43,9,79120.27,0,0,548.52,0,1,1,0,0,0,0,0,1
625,37,1,177069.24,1,1,96088.54,1,0,0,1,0,0,1,0,0
468,36,3,61636.97,0,0,107787.42,1,0,1,0,0,0,1,0,0
790,26,5,0,1,0,20510.79,1,0,1,0,0,0,1,0,0
587,37,6,104414.03,1,0,192026.02,0,1,1,0,0,0,0,0,1
692,66,4,159732.02,1,1,118188.15,1,0,1,0,0,0,1,0,0
676,34,4,89437.03,1,1,189540.95,0,1,1,0,0,0,0,0,1
571,41,8,0,1,1,63736.17,1,0,1,0,0,0,1,0,0
700,32,3,0,0,0,95740.37,0,1,1,0,0,0,1,0,0
445,30,3,0,1,1,127939.19,0,1,0,1,0,0,1,0,0
746,36,7,142400.77,1,1,193438.69,1,0,1,0,0,0,1,0,0
722,47,2,88011.4,1,1,90655.94,0,1,1,0,0,0,1,0,0
596,36,2,0,1,1,12067.39,1,0,0,1,0,0,1,0,0
850,30,8,154870.28,1,1,54191.38,0,1,1,0,0,0,0,0,1
597,46,4,0,1,0,58667.16,0,1,0,1,0,0,0,1,0
436,43,5,0,1,1,35687.43,1,0,0,1,0,0,0,1,0
660,28,1,118402.25,1,0,14288.93,1,0,0,1,0,0,0,0,1
649,37,9,87374.88,1,1,247.36,1,0,0,1,0,0,1,0,0
646,32,8,105397.8,1,0,78111.84,1,0,1,0,0,0,0,0,1
560,31,5,125341.69,1,0,79547.39,0,1,1,0,0,0,0,1,0
710,49,10,129164.88,1,1,193266.72,1,0,1,0,0,0,0,0,1
513,40,3,141004.46,1,0,105028.46,1,0,1,0,0,0,1,0,0
607,21,0,0,1,0,116106.52,0,1,0,1,0,0,1,0,0
757,57,3,89079.41,1,1,53179.21,1,0,1,0,0,0,1,0,0
619,40,9,103604.31,0,0,140947.05,1,0,0,1,0,0,0,0,1
612,24,1,182705.05,1,1,171837.06,1,0,1,0,0,0,1,0,0
842,29,8,0,1,1,123437.05,1,0,0,1,0,0,1,0,0
713,33,6,94598.48,0,0,197519.66,1,0,1,0,0,0,1,0,0
657,36,8,188241.05,0,0,183058.51,1,0,0,1,0,0,0,1,0
770,37,9,0,0,0,22710.72,0,1,0,1,0,0,1,0,0
773,40,10,0,0,1,69303.15,0,1,0,1,0,0,1,0,0
470,39,5,117469.91,0,0,63705.9,1,0,0,1,0,0,0,0,1
781,35,4,80790.74,1,0,116429.51,1,0,1,0,0,0,0,1,0
428,62,1,107735.93,0,1,58381.77,0,1,1,0,0,0,1,0,0
600,43,8,133379.41,1,0,177378.66,1,0,1,0,0,0,0,0,1
697,37,7,168066.87,1,0,35450.53,0,1,1,0,0,0,0,1,0
692,43,2,69014.49,0,0,164621.43,0,1,0,1,0,0,0,0,1
791,28,4,0,1,0,174435.48,1,0,1,0,0,0,1,0,0
538,42,1,98548.62,0,1,94047.75,0,1,0,1,0,0,0,0,1
820,49,1,0,1,1,119087.25,0,1,0,1,0,0,1,0,0
679,26,3,76554.06,1,1,184800.27,0,1,1,0,0,0,0,1,0
649,36,2,0,0,1,75035.48,0,1,0,1,0,0,1,0,0
632,27,3,107375.82,1,1,62703.38,0,1,1,0,0,0,1,0,0
594,40,9,122417.17,0,1,190882.69,1,0,0,1,0,0,1,0,0
682,42,0,0,0,1,91981.85,0,1,1,0,0,0,1,0,0
720,33,6,97188.62,0,0,91881.29,1,0,1,0,0,0,0,1,0
769,31,4,61297.05,1,1,7118.02,1,0,0,1,0,0,1,0,0
746,30,1,112666.67,0,0,11710.4,1,0,1,0,0,0,0,1,0
623,40,7,0,1,1,25904.12,0,1,1,0,0,0,0,1,0
537,28,3,157842.07,1,0,86911.49,1,0,1,0,0,0,1,0,0
468,46,7,91443.75,1,0,10958.18,1,0,1,0,0,0,1,0,0
588,30,0,110148.49,1,0,5790.9,0,1,1,0,0,0,0,0,1
729,34,9,53299.96,1,1,42855.97,0,1,0,1,0,0,0,1,0
543,37,3,0,1,1,78915.68,1,0,0,1,0,0,0,1,0
499,39,6,0,1,1,81409,1,0,0,1,0,0,0,1,0
784,28,2,70233.74,1,1,179252.73,1,0,0,1,0,0,0,0,1
604,33,3,0,1,0,42171.13,1,0,1,0,0,0,1,0,0
614,25,10,75212.28,1,0,58965.04,0,1,1,0,0,0,0,1,0
671,31,7,41299.03,0,1,102681.32,0,1,1,0,0,0,1,0,0
587,35,3,83286.56,1,0,125553.52,0,1,1,0,0,0,0,1,0
593,43,10,0,0,0,53478.02,1,0,0,1,0,0,0,1,0
453,29,6,0,0,0,198376.02,1,0,1,0,0,0,1,0,0
570,35,6,85668.59,1,0,105525.36,1,0,1,0,0,0,0,0,1
655,45,7,57327.04,0,1,47349,0,1,1,0,0,0,1,0,0
632,47,3,0,1,0,178822.32,1,0,0,1,0,0,0,1,0
681,37,7,69609.85,1,1,72127.83,0,1,1,0,0,0,1,0,0
591,46,4,129269.27,1,0,163504.33,1,0,1,0,0,0,0,0,1
779,27,1,0,1,1,190623.02,1,0,0,1,0,0,1,0,0
456,63,1,165350.61,0,0,140758.07,0,1,0,1,0,0,1,0,0
686,41,7,152105.57,0,1,132374.41,0,1,0,1,0,0,1,0,0
617,74,10,0,1,1,53949.98,1,0,0,1,0,0,1,0,0
850,32,5,106290.64,1,0,121982.73,0,1,1,0,0,0,1,0,0
646,30,10,100548.67,0,0,136983.77,0,1,0,1,0,0,0,0,1
735,46,2,106344.95,1,0,114371.33,1,0,1,0,0,0,0,0,1
543,35,5,137482.19,0,0,62389.35,1,0,1,0,0,0,1,0,0
490,37,3,116465.53,0,1,24435.77,0,1,1,0,0,0,1,0,0
640,45,1,0,1,1,10908.33,1,0,1,0,0,0,1,0,0
445,45,10,0,0,1,90977.48,1,0,0,1,0,0,0,1,0
761,36,9,127637.92,1,1,81062.93,1,0,1,0,0,0,1,0,0
426,34,3,0,1,1,61230.83,0,1,0,1,0,0,1,0,0
777,37,1,0,1,1,126837.72,1,0,1,0,0,0,1,0,0
534,35,2,81951.74,1,0,115668.53,1,0,0,1,0,0,1,0,0
777,42,5,147531.82,1,1,38819.45,0,1,1,0,0,0,1,0,0
806,18,3,0,1,1,86994.54,1,0,0,1,0,0,0,1,0
790,33,10,135120.72,0,0,195204.99,0,1,1,0,0,0,1,0,0
643,32,2,0,0,0,131301.74,0,1,1,0,0,0,0,1,0
584,37,8,0,0,1,100835.19,0,1,0,1,0,0,0,1,0
638,34,7,0,1,1,198969.78,0,1,0,1,0,0,1,0,0
771,18,1,0,0,0,41542.95,1,0,0,1,0,0,0,1,0
600,39,5,0,0,0,118272.07,0,1,0,1,0,0,1,0,0
661,41,5,28082.95,1,0,69586.27,0,1,1,0,0,0,0,1,0
554,43,10,0,1,0,149629.13,0,1,0,1,0,0,1,0,0
627,49,4,111087.5,0,1,146680.25,1,0,1,0,0,0,0,1,0
659,38,9,0,1,1,132809.18,0,1,0,1,0,0,1,0,0
835,35,6,127120.07,1,0,28707.69,1,0,1,0,0,0,1,0,0
763,35,7,115651.6,1,1,104706.29,0,1,0,1,0,0,1,0,0
625,31,4,77743.01,1,0,75335.68,1,0,0,1,0,0,0,0,1
799,30,9,0,1,0,136827.96,0,1,0,1,0,0,1,0,0
849,69,7,71996.09,1,1,139065.94,1,0,1,0,0,0,1,0,0
692,28,5,61581.97,1,1,70179.91,1,0,1,0,0,0,1,0,0
623,24,5,0,1,0,116160.04,0,1,0,1,0,0,1,0,0
453,42,5,0,1,0,83008.49,0,1,0,0,1,0,0,1,0
408,84,8,87873.39,0,0,188484.52,0,1,1,0,0,0,1,0,0
778,37,0,105617.73,1,1,133699.82,0,1,0,1,0,0,0,0,1
695,42,5,0,0,1,72172.13,0,1,1,0,0,0,1,0,0
677,44,4,148770.61,1,1,191057.76,0,1,0,1,0,0,0,0,1
662,37,5,94901.09,1,1,48233.75,1,0,1,0,0,0,0,1,0
534,29,7,174851.9,1,1,79178.31,1,0,1,0,0,0,1,0,0
602,59,7,0,1,1,162347.05,1,0,0,1,0,0,1,0,0
554,43,2,120847.11,1,0,7611.61,0,1,1,0,0,0,0,0,1
667,42,6,0,1,0,88890.05,1,0,1,0,0,0,1,0,0
672,43,5,0,0,0,63833.09,1,0,1,0,0,0,1,0,0
838,67,4,103267.8,1,1,78310.04,0,1,1,0,0,0,0,1,0
692,34,4,109699.08,1,1,37898.91,0,1,1,0,0,0,0,1,0
675,49,8,135133.39,0,1,179521.24,1,0,1,0,0,0,1,0,0
731,33,1,0,1,0,130726.96,1,0,1,0,0,0,0,1,0
468,32,8,137649.47,0,0,198714.29,0,1,1,0,0,0,1,0,0
542,43,6,113567.94,1,0,89543.25,1,0,1,0,0,0,0,1,0
662,35,6,0,0,0,2423.9,0,1,0,1,0,0,0,1,0
770,37,5,141547.26,0,1,180326.83,1,0,0,1,0,0,0,0,1
675,61,5,62055.17,1,0,166305.16,0,1,0,0,1,0,1,0,0
647,51,4,131156.76,1,0,29883.63,1,0,1,0,0,0,0,0,1
604,31,6,134837.58,1,0,192029.19,1,0,1,0,0,0,1,0,0
833,39,3,0,1,0,1710.89,0,1,0,1,0,0,1,0,0
741,40,4,104784.23,1,0,135163.76,1,0,1,0,0,0,0,1,0
658,36,1,0,0,1,84927.42,1,0,0,1,0,0,0,1,0
528,36,1,156948.41,1,1,149912.28,0,1,1,0,0,0,1,0,0
590,60,6,147751.75,1,0,88206.04,0,1,1,0,0,0,1,0,0
675,34,1,124619.33,0,1,163667.56,1,0,0,1,0,0,1,0,0
765,41,4,124182.21,0,0,100153.43,1,0,1,0,0,0,1,0,0
650,64,7,142028.36,1,0,32275.09,0,1,1,0,0,0,1,0,0
817,44,8,0,0,0,65501.91,1,0,1,0,0,0,1,0,0
699,31,10,125837.86,1,0,189392.66,0,1,0,1,0,0,0,0,1
495,34,9,117160.32,1,1,116069.24,0,1,1,0,0,0,0,0,1
491,61,8,0,0,1,139861.53,0,1,0,1,0,0,0,1,0
847,51,5,97565.74,0,0,144184.06,1,0,1,0,0,0,1,0,0
676,30,5,0,0,1,157888.5,0,1,0,1,0,0,0,1,0
746,25,3,104833.79,0,0,71911.3,0,1,1,0,0,0,0,1,0
470,31,2,101675.22,1,0,45033.75,0,1,0,1,0,0,0,1,0
714,20,3,0,0,1,150465.93,1,0,0,1,0,0,0,1,0
695,50,8,0,1,0,126381.6,0,1,1,0,0,0,1,0,0
674,46,2,174701.05,1,0,90189.72,1,0,1,0,0,0,1,0,0
664,36,6,71142.77,1,0,122433.09,1,0,0,1,0,0,0,0,1
697,31,3,108805.42,0,1,123825.83,1,0,0,1,0,0,0,0,1
670,68,4,0,1,1,11426.7,1,0,0,1,0,0,1,0,0
541,32,4,0,1,1,114951.42,0,1,1,0,0,0,1,0,0
640,66,9,116037.76,0,1,184636.05,0,1,1,0,0,0,1,0,0
647,28,8,0,1,1,91055.27,1,0,0,1,0,0,1,0,0
757,23,2,80673.96,1,0,93991.65,1,0,0,1,0,0,1,0,0
704,39,1,124640.51,1,0,116511.12,0,1,1,0,0,0,0,0,1
778,31,9,182275.23,1,0,190631.23,1,0,0,1,0,0,0,0,1
639,41,5,98635.77,1,0,199970.74,0,1,1,0,0,0,0,0,1
637,33,5,0,1,0,139947.17,1,0,0,1,0,0,1,0,0
686,35,4,0,1,0,8816.37,1,0,1,0,0,0,1,0,0
577,43,8,79757.21,1,0,135650.72,1,0,1,0,0,0,0,1,0
